time,open,high,low,close,Upper Band,Lower Band,VWAP,MA,EMA,MA,Volume,Plot,Plot
1722910800,5256.25,5260.38,5256.25,5259.88,5265.160839755398,5246.644327822506,5247.012831254924,5204.938600000016,5258.13072946358,1432,855,31.696215014100527,29.076326182287872
1722911100,5260.13,5260.75,5258,5258.13,5265.068744495255,5247.160692837135,5247.087618562745,5205.107500000016,5258.130583570864,1363.5,541,41.12611454926334,32.627386207730915
1722911400,5257.88,5257.88,5254.13,5256,5264.720055524857,5247.487530633019,5247.166352195488,5205.312600000017,5257.7044668566905,1292.5,770,46.93213461615276,39.91815472650557
1722911700,5256,5259.13,5255,5258.5,5264.937826614728,5247.726179909066,5247.223517494136,5205.533950000016,5257.863573485352,1203.3333333333333,483,52.790236460716585,46.949495208710914
1722912000,5258.5,5259.75,5257.25,5259.5,5265.2193197538345,5248.0481147200735,5247.314431644581,5205.745950000017,5258.190858788282,1052.5833333333333,692,57.21739130434719,52.313254127072206
1722912300,5259.5,5259.5,5257.75,5258.63,5265.202215059912,5248.445463749814,5247.381367193506,5205.992950000017,5258.278687030625,938.3333333333334,526,62.299516908212134,57.435714891092
1722912600,5258.63,5259.5,5256.13,5258.75,5262.818419442674,5251.196147099459,5247.451975421775,5206.227450000017,5258.3729496245005,850.3333333333334,588,61.67732632424307,60.398078178934156
1722912900,5258.63,5259.88,5257.88,5258.25,5262.220497753999,5252.030776736503,5247.49966123259,5206.464450000016,5258.3483596996,810.8333333333334,382,55.91668647125899,59.964509901238095
1722913200,5258.13,5263.88,5257.63,5261.75,5262.869653278492,5252.2624522129145,5247.622221915905,5206.745200000016,5259.02868775968,764.25,818,60.2425854814079,59.27886609230335
1722913500,5261.63,5263.63,5261.13,5263,5263.607353804681,5252.559789258971,5247.76491010966,5206.982200000016,5259.822950207744,740.5833333333334,873,68.44380403458159,61.534358662416196
1722913800,5263,5263,5257.88,5258.5,5263.647013658793,5252.599449113083,5247.85695306121,5207.213550000016,5259.558360166195,692,706,71.08103305663225,66.58914085754061
1722914100,5258.63,5264.13,5258.38,5263.25,5264.36472855111,5252.858261575827,5247.994006260958,5207.533650000015,5260.296688132956,678.5,908,77.47609977106337,72.3336456207591
1722914400,5263.25,5264.63,5261.88,5264.25,5264.584146333791,5253.712844733438,5248.1568007038195,5207.900000000014,5261.087350506365,689.1666666666666,983,81.98540858584755,76.84751380451442
1722914700,5264.38,5270.88,5263.88,5270.63,5267.50981884633,5252.974125452592,5248.4645784258355,5208.264500000014,5262.995880405092,764.8333333333334,1449,95.97362581954997,85.14504472548698
1722915000,5270.63,5271.5,5268.5,5269,5269.299534675212,5252.852605404763,5248.600535860901,5208.586500000014,5264.196704324074,752.0833333333334,617,93.49859469819218,90.48587636786324
1722915300,5268.88,5270.63,5268.13,5269.5,5270.921676493092,5252.835021674506,5248.671480921407,5208.8603500000145,5265.257363459259,739.25,329,90.86690897842387,93.44637649872203
1722915600,5269.5,5270.38,5267.88,5269.63,5272.455106043902,5252.778097060115,5248.770552566297,5209.182350000015,5266.131890767408,720.4166666666666,466,87.58664363845726,90.65071577169113
1722915900,5269.75,5271.63,5268,5270.25,5273.472726621999,5253.214457138779,5248.90618898869,5209.528100000015,5266.955512613926,728.6666666666666,625,89.41644536062047,89.28999932583389
1722916200,5270.13,5274.38,5267.63,5268,5273.752429138509,5253.821689502194,5249.256993554235,5209.866350000015,5267.164410091141,817.25,1651,81.60151225020844,86.20153374976208
1722916500,5267.75,5269.88,5267.63,5268.75,5274.142011298795,5254.377429376126,5249.366337072275,5210.192100000016,5267.481528072913,832.0833333333334,560,75.09618500515477,82.03804753866125
1722916800,5268.75,5270.13,5268.13,5269.25,5274.828032951761,5254.641937182691,5249.435314590632,5210.554700000016,5267.8352224583305,793,349,67.85497171675804,74.85088965737377
1722917100,5269.13,5269.5,5267.63,5268.88,5275.128682870092,5255.130813918222,5249.504365121984,5210.939200000016,5268.044177966664,750.3333333333334,361,68.56266612144712,70.50460761445333
1722917400,5269,5270.88,5268.63,5269.75,5275.0948086094395,5256.044736103797,5249.573597509208,5211.3368000000155,5268.385342373332,720.25,345,69.49223579074281,68.63662454298269
1722917700,5269.75,5270.13,5267.63,5267.88,5274.923621252859,5256.655966821021,5249.677196798707,5211.763800000016,5268.284273898666,690.75,554,66.5698778833105,68.2082599318335
1722918000,5267.88,5271.38,5267.63,5270.38,5275.191982759023,5257.261930260203,5249.785282219194,5212.179550000016,5268.703419118932,654.5,548,69.18181818181796,68.4146439519571
1722918300,5270.38,5272.38,5268.13,5269.13,5274.91333551186,5258.093538172202,5249.876468531241,5212.576550000016,5268.788735295146,572.5,465,64.53535353535354,66.76234986682735
1722918600,5269.25,5270.25,5260.63,5260.75,5274.03850944558,5257.872471506667,5249.992047229615,5212.945400000015,5267.180988236117,592.1666666666666,853,44.62424242424216,59.44713804713791
1722918900,5260.63,5266.38,5260.5,5263.25,5273.0126860047485,5258.3829634282365,5250.107752927932,5213.275500000015,5266.394790588894,639.8333333333334,901,26.228469129333362,45.129355029643044
1722919200,5263.25,5264.13,5260.13,5260.75,5272.690703773778,5257.762502856065,5250.175467728602,5213.616850000016,5265.265832471115,652.1666666666666,614,8.345428193660597,26.399379915745396
1722919500,5260.75,5261.88,5258.38,5261.13,5272.528913073596,5257.1439881629285,5250.257434220901,5213.993850000015,5264.438665976892,670.25,842,13.783685769418435,16.119194364137485
1722919800,5261,5263.25,5260.13,5262.75,5271.620469989616,5257.6550120815255,5250.32859921874,5214.316450000016,5264.100932781514,586.1666666666666,642,16.283625730993666,12.804246564690919
1722920100,5262.63,5262.88,5258.38,5261.5,5271.540712400412,5257.137104711574,5250.391183508484,5214.630300000015,5263.5807462252105,592.1666666666666,632,21.333333333332877,17.133548277915015
1722920400,5261.63,5263.88,5258.38,5258.5,5271.779384015833,5255.786260037869,5250.502317879979,5214.936650000015,5262.564596980168,664.6666666666666,1219,15.889880952380238,17.83561333890228
1722920700,5258.38,5258.75,5241.63,5251,5272.79266666703,5252.338154143463,5250.5011855857165,5215.273000000016,5260.251677584134,882.4166666666666,2974,16.942895857529397,18.055370047747527
1722921000,5251,5251.25,5244.5,5249.63,5273.530917259206,5249.136015855049,5250.475759403886,5215.605000000016,5258.127342067307,970.5,1402,19.114982578396834,17.315919796102175
1722921300,5249.63,5256.88,5249.63,5254.38,5273.405992094602,5247.9364711992475,5250.519453147817,5215.9957500000155,5257.377873653845,1056.0833333333333,1581,32.650406504064925,22.902761646663738
1722921600,5254.63,5257.13,5253.5,5255.25,5273.108560566436,5247.201287175618,5250.548016849709,5216.357100000016,5256.952298923076,1067.6666666666667,687,37.25745257452562,29.674280552329147
1722921900,5255.38,5262.88,5255.38,5262.5,5272.904771496045,5247.851757413431,5250.634305691028,5216.813450000015,5258.061839138461,1114.75,1030,51.20867208672063,40.37217705510374
1722922200,5262.38,5270.88,5259.88,5269.75,5273.968286967851,5248.573334426437,5250.843591076272,5217.337300000016,5260.3994713107695,1170,1516,67.86991869918664,52.11201445347765
1722922500,5269.88,5271.38,5267.13,5269.13,5274.753672730555,5249.284937102372,5251.0060165073355,5217.856800000016,5262.145577048615,1182.1666666666667,1047,83.91801598688232,67.66553559092988
1722922800,5269,5269.63,5265.25,5267,5275.035598409391,5249.951715248972,5251.161595708494,5218.370650000015,5263.116461638892,1226.1666666666667,1142,89.72048006194323,80.50280491600408
1722923100,5267.25,5267.75,5260.5,5262.25,5274.683911353112,5250.256991480645,5251.2520563724875,5218.9020000000155,5262.943169311114,1229.5833333333333,883,82.34173669467764,85.32674424783443
1722923400,5262.13,5263.38,5259.75,5261.63,5274.12095502777,5250.65986182182,5251.309824517946,5219.481500000015,5262.680535448891,1232.5,677,73.93837535013982,82.00019736892025
1722923700,5261.25,5266.13,5260.13,5263.88,5273.983078784578,5251.081469793623,5251.423550673667,5220.129750000016,5262.9204283591125,1275.8333333333333,1152,70.4425770308122,75.57422969187658
1722924000,5264,5268.75,5256,5260.5,5273.084467866544,5251.5929808470655,5251.601102018943,5220.912350000016,5262.43634268729,1352.5,2139,68.4817927170867,70.95424836601295
1722924300,5260.75,5261.75,5253.38,5255.25,5272.067030054356,5251.260185448434,5251.674994043892,5221.643700000016,5260.999074149831,1254.3333333333333,1796,61.33333333333308,66.75256769374403
1722924600,5255.63,5259.88,5253.38,5259.75,5271.889855714096,5251.072863074142,5251.713273496467,5222.446300000016,5260.749259319865,1205.0833333333333,811,56.7058823529408,62.17366946778689
1722924900,5259.75,5259.75,5253.88,5255,5271.454524767071,5250.273649374668,5251.762160093866,5223.145150000016,5259.599407455892,1189.6666666666667,1396,48.58385854341706,55.541024743230345
1722925200,5254.38,5262,5254.13,5261.5,5271.5296629665045,5250.31963744745,5251.82638890819,5223.819000000016,5259.9795259647135,1225.5,1117,51.514925222962404,52.268222039773455
1722925500,5261.13,5264.88,5260.5,5264,5271.9505586296145,5250.4845226972975,5251.91648578752,5224.572850000016,5260.783620771771,1226.4166666666667,1041,50.87907088122563,50.32595154920173
1722925800,5264.13,5264.25,5260.25,5262.5,5272.0616337433885,5250.61772555239,5252.000216905731,5225.334850000017,5261.126896617417,1188.25,1058,54.74712643678104,52.38037418032306
1722926100,5262.25,5265,5259.63,5260.25,5271.942425496167,5250.529375771443,5252.099166134049,5226.024950000016,5260.951517293934,1214.9166666666667,1367,49.277777777777175,51.634658365261316
1722926400,5260.13,5260.5,5252.88,5254.75,5271.564670111093,5249.6717215119825,5252.140631479221,5226.610050000017,5259.711213835147,1237.5,1413,32.980480480479876,45.668461565012734
1722926700,5254.63,5254.63,5245.63,5249.88,5270.73523201896,5248.455788973346,5252.106923371619,5227.112050000016,5257.744971068118,1347.1666666666667,2199,21.994369369368968,34.75087587587537
1722927000,5250,5250.5,5243.38,5243.38,5270.592618290347,5245.509734036025,5252.012397992297,5227.569700000016,5254.871976854494,1462.6666666666667,2063,9.272147147146953,21.4156656656653
1722927300,5243.63,5247.13,5240.63,5246.25,5270.598677360561,5243.25583188711,5251.890396995936,5228.032950000016,5253.147581483596,1561.9166666666667,2343,12.564702860755395,14.610406459090477
1722927600,5245.88,5245.88,5234.5,5243.25,5270.899599193387,5240.349718697363,5251.546102150906,5228.506200000016,5251.168065186876,1775.0833333333333,4697,15.177740168135765,12.338196725346075
1722927900,5243.13,5245.13,5239.88,5244.75,5270.887371988853,5238.290582293254,5251.4287778507005,5229.078200000016,5249.884452149501,1799.6666666666667,2091,25.153409267892457,17.63195076559454
1722928200,5244.63,5245.13,5234.25,5237.5,5270.517759207994,5235.405151809152,5251.226190710739,5229.580200000016,5247.407561719601,1935.5,2441,22.01451941526715,20.781889617098457
1722928500,5237.38,5247.63,5236.13,5247.25,5269.3089198455355,5235.526094884263,5251.105773526078,5229.959050000016,5247.376049375681,2021.9166666666667,2433,27.590845251518207,24.91959131155927
1722928800,5247.5,5256,5246.63,5252.38,5268.411038085828,5236.41683238399,5251.1153607623455,5230.438550000016,5248.3768395005445,2148.75,2639,37.26829268292695,28.957885783237433
1722929100,5252.38,5252.38,5240.75,5247.63,5267.769644110018,5236.147000600771,5251.055554850339,5230.754300000016,5248.227471600436,2249.1666666666665,2246,48.24932249322517,37.702820142556774
1722929400,5247.63,5251.88,5243.5,5248.75,5267.143468268248,5236.162067422465,5251.012438043759,5231.108150000016,5248.331977280349,2351.6666666666665,2288,49.87533875338777,45.130984643179964
1722929700,5248.63,5249.88,5241.88,5243,5266.035897470366,5235.621491964089,5250.955497958914,5231.488900000016,5247.265581824279,2363.4166666666665,1508,39.707317073170856,45.943992773261265
1722930000,5243,5243.88,5235.88,5242.5,5265.2251603342975,5234.84581105878,5250.787833398355,5231.659000000016,5246.312465459423,2470.3333333333335,2696,34.146341463414636,41.24299909665776
1722930300,5242.13,5246.38,5238.25,5239.25,5264.883201797773,5233.133391367392,5250.679014241237,5231.9103500000165,5244.899972367539,2445.5833333333335,1902,24.77739063104917,32.877016389211555
1722930600,5239,5241.5,5234.13,5234.75,5264.234169398372,5231.066557751064,5250.518726134884,5232.125450000016,5242.869977894031,2435.1666666666665,1938,16.237273679810905,25.053668591424906
1722930900,5234.63,5241.13,5234.63,5239.63,5263.696179581513,5230.076859267976,5250.432816320013,5232.339950000016,5242.2219823152245,2340.3333333333335,1205,15.677052714089632,18.89723900831657
1722931200,5239,5243.5,5235.38,5236.25,5262.272977919229,5229.474057230309,5250.272139882637,5232.631300000016,5241.02758585218,2139.25,2284,12.559061118731629,14.824462504210723
1722931500,5236.13,5237.88,5228.75,5230,5260.360325795409,5228.36318219703,5249.873977098075,5232.978300000016,5238.822068681744,2286.9166666666665,3863,13.143135206788967,13.793083013203413
1722931800,5230.25,5234.38,5219.75,5223.5,5258.957631146449,5225.792209418139,5249.364257245466,5233.163400000016,5235.757654945395,2400.4166666666665,3803,8.208542603684897,11.3035796430685
1722932100,5223.63,5226.5,5219.63,5219.75,5257.859689762054,5222.580642177334,5248.870220095431,5233.332250000016,5232.556123956316,2471.5833333333335,3287,5.087308603204609,8.812995471226161
1722932400,5219.88,5230.63,5219.25,5228.5,5256.424747042201,5221.783172331531,5248.571578315905,5233.5936000000165,5231.744899165053,2453.8333333333335,2426,11.94827929117399,8.414710166021164
1722932700,5228.5,5236.88,5227.75,5233.25,5255.464430602663,5221.628448830713,5248.399385939081,5233.861200000017,5232.045919332042,2434.75,2017,21.19841612751772,12.744668007298772
1722933000,5233.13,5237.38,5232.25,5232.63,5255.002607648673,5220.963330886286,5248.288673353557,5234.028200000016,5232.162735465634,2365.4166666666665,1456,34.55055429959494,22.56574990609555
1722933300,5232.75,5234,5226.5,5227.25,5254.271203163533,5219.650360272859,5248.092469578507,5234.273300000016,5231.1801883725075,2403.0833333333335,1960,34.33297007518087,30.02731350076451
1722933600,5227.13,5231.38,5226.38,5231.25,5253.732656191732,5219.101139298337,5247.984042634747,5234.539650000016,5231.194150698006,2272.25,1126,34.69364976984681,34.52572471487421
1722933900,5231.38,5232.5,5226.25,5231.38,5253.033707450448,5218.840678945329,5247.869990789744,5234.6666500000165,5231.231320558404,2215.75,1224,36.13508164916877,35.05390049806548
1722934200,5231.63,5240.38,5231,5238.25,5253.26744808126,5219.04747294349,5247.768489293803,5234.795500000016,5232.635056446723,2199.3333333333335,1741,51.30703440069626,40.711921939903945
1722934500,5237.88,5239.13,5228.63,5228.75,5252.100551822043,5218.803424343207,5247.655385719907,5234.885000000016,5231.858045157378,2217.1666666666665,1419,51.306361251603875,46.24949243382297
1722934800,5228.5,5228.63,5208.63,5212.25,5250.880659654291,5215.603890209506,5246.857971353648,5234.833250000016,5227.936436125902,2455.25,5141,39.863282677024856,47.492226109775004
1722935100,5212.25,5219,5210.88,5215.5,5249.572157616145,5213.532911308243,5246.459370191008,5234.855850000015,5225.449148900721,2346.25,2555,23.0861412590898,38.08526172923951
1722935400,5215.5,5218.38,5209.38,5213.63,5247.768123191403,5211.923129644947,5246.21297469353,5234.846600000015,5223.085319120577,2158.1666666666665,1546,15.277065847124538,26.07549659441307
1722935700,5213.38,5213.38,5204.38,5212.5,5246.6364950376565,5209.750828957137,5245.685097733757,5234.777950000015,5220.968255296461,2137.5,3039,19.335112135454725,19.23277308055636
1722936000,5212.25,5219.13,5211.88,5217.5,5245.04343253033,5209.307003464959,5245.411773340194,5234.794300000016,5220.274604237169,2097.3333333333335,1944,24.916010498687456,19.842729493755574
1722936300,5217.38,5221.13,5215.25,5219.75,5243.7371276187705,5209.198981138873,5245.235127845973,5234.8269000000155,5220.169683389735,2045.75,1398,33.89814814814784,26.049756927430007
1722936600,5219.63,5219.63,5204.88,5206.5,5243.395044789985,5205.7376250383595,5244.912151501513,5234.773250000016,5217.435746711788,2088.9166666666665,1974,28.342592592592286,29.052250413142527
1722936900,5206.75,5208.88,5200.63,5201.13,5242.565991419688,5202.102614615482,5244.304687007737,5234.686750000015,5214.174597369431,2190.5,3179,16.61373165618428,26.28482413230813
1722937200,5201.13,5212.25,5199.63,5209.75,5241.1868407240045,5201.084755212577,5243.795973392258,5234.614600000015,5213.289677895545,2347.5,3010,10.660368784109762,18.538897677628775
1722937500,5209.63,5211.63,5204.5,5209.75,5240.357329258411,5199.745543255639,5243.480599175512,5234.524950000015,5212.581742316435,2411,1986,16.975524430553765,14.74987495694927
1722937800,5209.88,5212.38,5203.75,5210,5239.866847594388,5198.32146563261,5243.182833193066,5234.429050000015,5212.065393853149,2425.3333333333335,1913,25.038854805725695,17.55824934012974
1722938100,5210.38,5215.75,5210,5211,5239.460900683506,5197.185668426634,5242.908751225701,5234.299400000015,5211.8523150825185,2473.5,1997,26.06134969325126,22.69190964317691
1722938400,5211,5214.63,5208.5,5209,5238.626131715602,5196.244573669763,5242.725505953562,5234.139150000015,5211.281852066015,2152.5833333333335,1290,25.690404079624898,25.596869526200617
1722938700,5208.88,5210.75,5204.63,5209.25,5237.08564393708,5196.225946649678,5242.475323484841,5233.935750000015,5210.875481652812,2077.5833333333335,1655,28.265257757080615,26.67233717665226
1722939000,5209.38,5219.13,5208.63,5218.75,5236.068625249736,5197.641861471617,5242.289262833895,5233.856100000015,5212.4503853222495,2080.9166666666665,1586,48.608055112861194,34.18790564985557
1722939300,5218.63,5219.38,5211.38,5215.5,5235.316460850792,5198.13588427805,5241.930314157994,5233.812700000015,5213.0603082578,2087.0833333333335,3113,65.30553327987123,47.392948716604344
1722939600,5215.5,5215.63,5210.38,5212.88,5233.627450315097,5199.0922905157595,5241.8176334879345,5233.768700000015,5213.02424660624,2000.9166666666667,910,74.79069767441827,62.90142868905023
1722939900,5213,5220.88,5213,5219.75,5232.442524750376,5200.92295504897,5241.692008286239,5233.794050000015,5214.369397284992,1987.25,1234,76.34108527131748,72.14577207520233
1722940200,5219.63,5230,5219.63,5227,5230.543823726446,5204.786848472962,5241.456793661436,5233.903150000016,5216.895517827994,2112.4166666666665,3476,81.77704435987148,77.63627576853575
1722940500,5226.88,5233.13,5225.88,5231.5,5232.529495344498,5205.436350931158,5241.294295828841,5234.044150000015,5219.8164142623955,2138,3486,92.94585148702629,83.68799370607175
1722940800,5231.38,5236.88,5227.88,5228.25,5234.698735470004,5205.032268303209,5241.1250371273045,5234.175750000015,5221.503131409916,2224.5833333333335,4049,87.36279129244753,87.36189571311509
1722941100,5228.13,5235.5,5227.38,5234.75,5238.450165014364,5204.115981256639,5241.025734663122,5234.312350000015,5224.152505127933,2299.25,2882,88.74947410597986,89.68603896181789
1722941400,5234.75,5238.25,5232.63,5236,5241.904822016886,5203.464548418784,5240.9642922410685,5234.443950000014,5226.522004102347,2378.75,2867,88.19745160976538,88.10323900273092
1722941700,5235.25,5237.13,5231.13,5233.25,5244.029511414874,5203.352299931685,5240.903811847741,5234.541800000015,5227.867603281878,2392,2156,91.08912881366912,89.34535150980479
1722942000,5233.63,5239.25,5233.13,5234.5,5246.278183647695,5203.162502808715,5240.865768895141,5234.6389000000145,5229.194082625502,2438.25,1845,88.42170480328868,89.23609507557438
1722942300,5234.63,5240.38,5234.38,5238.75,5249.287766232202,5202.825235799789,5240.8457927096715,5234.777250000015,5231.105266100401,2441.9166666666665,1699,89.07580432695333,89.52887931463704
1722942600,5238.88,5240.38,5235.63,5238,5250.855029147917,5203.532925071504,5240.806899780376,5234.876850000014,5232.484212880321,2607.5833333333335,3574,91.68760798223514,89.72837237082571
1722942900,5238.38,5238.63,5235.13,5235.75,5250.510917126259,5205.50675573893,5240.765696323486,5234.977700000014,5233.137370304257,2558.5833333333335,2525,91.40017987262048,90.72119739393632
1722943200,5235.75,5238.38,5233.63,5234.13,5250.691908092028,5206.491700690763,5240.728663247401,5235.075450000015,5233.335896243406,2634.9166666666665,1826,85.97554894798968,89.68777893428177
1722943500,5234.13,5240.38,5233.5,5240.13,5251.733661893615,5207.647698433671,5240.704091851078,5235.223200000015,5234.694716994724,2733.4166666666665,2416,87.91688538932623,88.43087140331211
1722943800,5240.38,5247.75,5232.88,5238.5,5251.951164903135,5209.108161107267,5240.680949504965,5235.3678000000145,5235.45577359578,2976,6387,83.9048760991207,85.93243681214553
1722944100,5238.75,5239.13,5233.75,5234.38,5251.1448806153885,5210.647842917832,5240.633122213159,5235.514300000014,5235.240618876624,2909.5833333333335,2689,75.00057706324279,82.27411285056324
1722944400,5234.75,5234.88,5224.13,5226.13,5248.666984946976,5212.217860154509,5240.423888953935,5235.672050000015,5233.4184951012985,2973.25,4813,44.76748834370192,67.8909805020218
1722944700,5226.38,5227.38,5220.13,5227.13,5245.908834819635,5214.345072653137,5240.256409549982,5235.804800000015,5232.160796081039,2988.9166666666665,3070,28.755041241282516,49.50770221607575
1722945000,5227.25,5230.75,5224.63,5230.38,5245.025918205106,5215.276188555973,5240.1634874914125,5235.986950000015,5231.804636864831,2940.5833333333335,2287,23.640714482647653,32.38774802254403
1722945300,5230.25,5232.63,5228.88,5230.5,5243.299682060301,5217.068890723532,5240.043260582102,5236.137800000014,5231.543709491865,3067.9166666666665,3684,33.333333333333336,28.576363019087836
1722945600,5230.63,5232,5224.75,5231.5,5240.238716054932,5220.380468844726,5239.938583962459,5236.306150000015,5231.534967593492,3155.3333333333335,2894,38.60728940381356,31.860445739931517
1722945900,5231.38,5231.88,5221.13,5227.5,5238.434328379491,5221.649696053534,5239.7518853446345,5236.421400000015,5230.727974074794,3367.6666666666665,4247,35.13154718802775,35.69072330839155
1722946200,5228.13,5231.38,5222.13,5229,5238.095672475804,5221.789873439789,5239.588194495021,5236.567250000015,5230.382379259835,3406.25,4037,33.32126478397271,35.68670045860467
1722946500,5229.38,5231.13,5224.5,5228,5238.177923359374,5221.337570564257,5239.454508780427,5236.7362500000145,5229.905903407868,3486.5,3488,29.097272507844284,32.516694826614916
1722946800,5228.25,5230.38,5222.5,5224.25,5238.247730710403,5220.218668553835,5239.325203424667,5236.953350000014,5228.774722726294,3576.1666666666665,2902,25.174993965725033,29.197843752514014
1722947100,5224.25,5226.5,5220.38,5223.75,5238.453082863565,5218.968897423127,5239.130857118157,5237.206700000014,5227.769778181036,3695.3333333333335,3846,18.83900555153239,24.370424008367237
1722947400,5223.13,5224.5,5209,5211.13,5240.204586572457,5213.868633686931,5238.44372296891,5237.374450000014,5224.441822544829,3921.9166666666665,9106,11.173315269439973,18.395771595565797
1722947700,5212.13,5214.63,5205.38,5209.63,5241.396378857714,5209.361296615066,5237.70292103312,5237.562200000014,5221.479458035863,4411,8558,9.54463362842956,13.185651483133972
1722948000,5209.38,5212.13,5206.88,5210,5241.88913363293,5205.939239413871,5237.25459960657,5237.683050000014,5219.18356642869,4456.833333333333,5363,9.738781722939718,10.15224354026975
1722948300,5210,5213.63,5206.63,5211.5,5241.484613474427,5203.979152615536,5236.654103544703,5237.872650000015,5217.646853142952,4844.75,7725,14.821777895711506,11.368397749026926
1722948600,5211.5,5214.38,5207.63,5209.13,5241.025808521344,5201.847122702909,5236.342537355421,5238.070400000015,5215.943482514362,4997.25,4117,16.065373163553627,13.54197759406828
1722948900,5209.13,5213.88,5208.38,5210.13,5240.475657960781,5200.243660765923,5236.09630559882,5238.260650000015,5214.780786011489,4971.833333333333,3379,17.312807754107585,16.066652937790902
1722949200,5209.88,5214.88,5206.63,5213.75,5239.823966928635,5199.636369062192,5235.764118122068,5238.441500000015,5214.574628809191,5134.833333333333,4850,20.636085626911182,18.00475551485746
1722949500,5213.63,5215.63,5208.13,5213.38,5238.095401440155,5200.155378742023,5235.38634519776,5238.614250000015,5214.3357030473535,5267.25,5836,26.06646034229617,21.338451241104977
1722949800,5213.13,5215.13,5207.88,5210,5236.309026184137,5200.20358445688,5235.103743392325,5238.775100000015,5213.468562437883,5283.833333333333,4236,26.067383543496202,24.256643170901185
1722950100,5210,5212.5,5207.38,5211.75,5234.90196123375,5200.371353155741,5234.818866998583,5238.952200000015,5213.124849950306,5350.583333333333,4289,23.99551810007112,25.37645399528783
1722950400,5211.88,5213.38,5208.13,5209.5,5234.355970184543,5199.367504739282,5234.557773485054,5239.161800000015,5212.399879960245,5440.916666666667,3986,19.31132075471656,23.124740799427958
1722950700,5209.38,5219.38,5202.38,5207.13,5233.648520949101,5198.221289696264,5233.427795410544,5239.360800000015,5211.345903968196,6599.333333333333,17747,19.154761904761624,20.820533586516433
1722951000,5206.88,5220.38,5202.13,5210.38,5232.361578989622,5198.450154451421,5230.77526398347,5239.551050000015,5211.152723174557,10208.583333333334,52417,22.272461261894904,20.246181307124363
1722951300,5210.13,5214.25,5204.63,5211.38,5230.853234099286,5199.191667585468,5229.492630751548,5239.646300000015,5211.198178539646,11940.5,29341,30.722468712349592,24.049897293002036
1722951600,5211.25,5214.63,5194.38,5200.38,5229.028858003214,5198.22700542585,5227.390005366707,5239.619400000015,5209.034542831717,14911.75,41018,32.76001449989538,28.58498149137996
1722951900,5199.88,5214.88,5193.63,5213.13,5227.698048368699,5199.462970924263,5226.111169086455,5239.608750000015,5209.853634265373,17168.166666666668,34802,45.774713896656316,36.419065702967096
1722952200,5213.38,5234.13,5208.38,5232.13,5230.204493981881,5200.489761568895,5226.032529876732,5239.771850000016,5214.308907412299,19947.166666666668,37465,63.678615911222344,47.404448102591346
1722952500,5231.88,5239.88,5227.63,5233.88,5233.278916101099,5200.945410349603,5226.394468997182,5239.933700000016,5218.22312592984,22055.583333333332,28680,84.99531722792366,64.81621567860077
1722952800,5234.13,5243.88,5226.88,5242.38,5239.5058023507645,5199.531445390347,5226.938759002416,5240.1093000000155,5223.054500743871,24241.333333333332,31079,93.03456026507438,80.5694978014068
1722953100,5242.13,5254.88,5235.88,5253.38,5248.691448749103,5196.795584921427,5228.028134053533,5240.328650000016,5229.119600595097,26685.916666666668,35171,93.86432426944152,90.63140058747986
1722953400,5253.38,5255.13,5243.63,5247.38,5254.234338534828,5195.945358595652,5228.899699152162,5240.516750000015,5232.771680476078,28831,29977,93.98810658834581,93.6289970409539
1722953700,5247.13,5253.88,5240.63,5252.13,5260.069218037258,5195.260984128413,5229.584848225715,5240.742350000016,5236.643344380862,30578.833333333332,25263,93.3571152038051,93.73651535386415
1722954000,5252.38,5256.38,5246.88,5255.38,5265.7619530050815,5194.847277525763,5230.436972790318,5240.981100000015,5240.390675504689,32577.666666666668,27972,93.64223323508133,93.66248500907743
1722954300,5255.63,5258.88,5243.63,5244.38,5267.965128311813,5195.325127882761,5231.202528909851,5241.149200000015,5241.188540403751,33845.5,32961,90.43536783309399,92.47823875732679
1722954600,5244.13,5249.38,5237.13,5248.38,5270.354184959337,5196.123665883373,5231.696365256007,5241.329800000016,5242.626832323001,31951.666666666668,29691,86.69739941892709,90.2583334957008
1722954900,5248.13,5262,5247.13,5255.63,5273.864988576332,5196.8778288527865,5232.495244608826,5241.511650000016,5245.2274658584,31962.75,29474,84.12295729177002,87.08524151459703
1722955200,5255.88,5266.13,5253.75,5265.13,5279.247984883703,5197.1631356474045,5233.274481966991,5241.687300000016,5249.2079726867205,30504,23513,91.07059458423491,87.29698376497736
1722955500,5265.13,5280.88,5262.38,5277.63,5286.899824256308,5197.020713367074,5234.641790797441,5241.891050000017,5254.892378149377,30176.583333333332,30873,95.19293646964367,90.12882944854954
1722955800,5277.38,5277.88,5267.63,5272.63,5291.3759808750665,5198.386410307993,5235.702004285336,5242.0704500000165,5258.439902519502,29229.666666666668,26102,95.14672463195335,93.80341856194399
1722956100,5272.63,5272.88,5264.38,5269.38,5294.182693029722,5200.246137088284,5236.452608085567,5242.2129500000165,5260.627922015601,28647.666666666668,21696,90.31913842505679,93.55293317555127
1722956400,5269.13,5272.88,5266.38,5269.13,5295.692042320063,5202.911184929562,5237.0308791551415,5242.346700000016,5262.328337612481,27482.666666666668,17099,84.30769479422443,89.92451928374487
1722956700,5268.88,5274.13,5268,5270.63,5296.114434656376,5206.551342379,5237.483459397373,5242.495450000016,5263.988670089985,25652.75,13212,81.13239676458066,85.2530766612873
